applicant_income,coapplicant_income,loan_amount,loan_term_months,credit_history,dependents,employment_status,property_area,approved
9278.0,1875.0,107000.0,360,0,2,self_employed,semiurban,0
4775.0,0.0,62000.0,360,1,0,salaried,semiurban,1
3952.0,0.0,112000.0,360,0,2,salaried,urban,0
1846.0,0.0,47000.0,360,1,2,salaried,urban,0
5861.0,0.0,84000.0,360,1,1,unemployed,rural,1
6507.0,2505.0,85000.0,240,1,0,salaried,semiurban,1
1918.0,478.0,124000.0,360,1,0,salaried,semiurban,1
8244.0,1618.0,254000.0,360,1,2,unemployed,semiurban,0
6856.0,0.0,141000.0,240,1,1,salaried,urban,0
8235.0,2997.0,209000.0,120,1,0,salaried,semiurban,0
6259.0,4145.0,146000.0,360,1,2,salaried,urban,1
6482.0,3085.0,181000.0,240,1,3,salaried,semiurban,1
6065.0,10799.0,252000.0,360,1,2,salaried,semiurban,1
7217.0,0.0,78000.0,240,1,1,salaried,urban,1
1883.0,0.0,76000.0,360,0,3,self_employed,rural,0
2207.0,1470.0,147000.0,360,1,2,self_employed,urban,0
3236.0,0.0,109000.0,360,0,0,salaried,semiurban,0
4381.0,1914.0,120000.0,360,1,3,salaried,semiurban,1
5676.0,6655.0,98000.0,240,1,1,salaried,semiurban,1
5499.0,1378.0,83000.0,360,1,3,unemployed,semiurban,1
8173.0,0.0,226000.0,360,1,2,salaried,rural,1
8302.0,0.0,67000.0,360,1,1,self_employed,semiurban,1
3022.0,1953.0,149000.0,300,1,0,salaried,semiurban,1
5267.0,0.0,138000.0,180,1,0,self_employed,semiurban,0
3060.0,2399.0,54000.0,360,1,0,salaried,urban,1
4255.0,2564.0,75000.0,360,1,1,self_employed,urban,1
5491.0,0.0,81000.0,240,1,2,salaried,semiurban,1
850.0,0.0,141000.0,360,1,0,self_employed,urban,0
15609.0,0.0,92000.0,120,0,0,salaried,urban,1
6206.0,0.0,105000.0,360,1,1,self_employed,urban,1
3471.0,3602.0,57000.0,300,1,0,self_employed,semiurban,1
12255.0,0.0,311000.0,300,1,0,unemployed,urban,0
3930.0,0.0,113000.0,240,1,0,salaried,rural,0
4995.0,3145.0,137000.0,240,0,1,salaried,semiurban,0
3664.0,3596.0,86000.0,360,1,1,salaried,semiurban,1
10679.0,0.0,81000.0,240,1,2,salaried,urban,1
4436.0,1874.0,258000.0,360,1,0,salaried,semiurban,1
5038.0,2757.0,46000.0,360,1,0,unemployed,urban,1
8535.0,0.0,124000.0,360,1,2,unemployed,semiurban,0
6264.0,0.0,63000.0,360,1,3,salaried,urban,1
4550.0,0.0,91000.0,240,1,0,self_employed,rural,1
8145.0,0.0,82000.0,120,1,2,self_employed,urban,1
16635.0,3524.0,70000.0,360,0,2,unemployed,semiurban,0
5479.0,0.0,111000.0,360,0,2,salaried,urban,0
4956.0,583.0,34000.0,360,1,0,salaried,semiurban,1
5091.0,0.0,95000.0,360,1,0,self_employed,semiurban,1
9002.0,4729.0,105000.0,360,1,0,salaried,urban,1
3465.0,0.0,59000.0,360,1,2,salaried,urban,1
4068.0,0.0,216000.0,360,1,2,unemployed,urban,0
2167.0,0.0,83000.0,360,1,0,unemployed,urban,0
2587.0,2124.0,98000.0,360,1,0,self_employed,rural,1
3609.0,851.0,84000.0,360,1,0,self_employed,urban,1
4546.0,2057.0,105000.0,360,1,1,salaried,urban,1
11322.0,1820.0,197000.0,300,1,2,salaried,rural,1
6112.0,0.0,332000.0,240,1,0,salaried,urban,0
2963.0,14445.0,153000.0,300,1,1,salaried,urban,1
3249.0,0.0,178000.0,360,0,1,salaried,semiurban,0
9296.0,1414.0,236000.0,360,1,2,self_employed,rural,0
8212.0,3938.0,122000.0,240,1,2,salaried,semiurban,1
4741.0,0.0,221000.0,360,0,0,self_employed,semiurban,0
3747.0,4396.0,156000.0,300,1,1,salaried,rural,1
8205.0,862.0,116000.0,360,0,2,salaried,urban,0
2845.0,2321.0,128000.0,300,0,3,salaried,rural,0
5687.0,535.0,48000.0,360,0,1,salaried,rural,1
14564.0,0.0,124000.0,360,0,0,self_employed,rural,1
5181.0,636.0,54000.0,360,1,1,salaried,urban,1
3172.0,1139.0,53000.0,360,1,1,salaried,urban,1
5740.0,0.0,119000.0,300,0,0,self_employed,semiurban,1
3696.0,2728.0,66000.0,360,0,3,salaried,semiurban,0
2328.0,0.0,109000.0,240,1,0,salaried,semiurban,0
6638.0,5787.0,116000.0,360,1,2,salaried,rural,1
8176.0,0.0,118000.0,360,1,0,salaried,semiurban,1
4002.0,3138.0,73000.0,360,0,0,self_employed,urban,0
3871.0,845.0,163000.0,360,1,1,salaried,urban,1
2891.0,0.0,105000.0,300,1,1,salaried,urban,0
4337.0,0.0,133000.0,360,1,2,salaried,urban,1
3529.0,0.0,64000.0,300,1,1,salaried,urban,1
2820.0,0.0,101000.0,360,0,0,salaried,rural,0
12041.0,2861.0,179000.0,360,1,3,self_employed,semiurban,1
5903.0,0.0,169000.0,360,1,1,salaried,semiurban,0
6224.0,0.0,76000.0,360,1,0,salaried,urban,1
7271.0,1743.0,85000.0,360,0,2,salaried,semiurban,1
6874.0,4322.0,70000.0,240,1,0,salaried,rural,1
3803.0,3817.0,81000.0,360,1,0,salaried,rural,1
5358.0,0.0,58000.0,360,1,1,self_employed,semiurban,1
4087.0,1627.0,103000.0,360,0,1,self_employed,rural,1
5821.0,339.0,145000.0,120,1,1,salaried,semiurban,0
5546.0,0.0,77000.0,300,1,3,salaried,semiurban,1
3861.0,0.0,105000.0,360,1,0,self_employed,rural,0
2405.0,4409.0,99000.0,360,0,3,salaried,urban,0
5030.0,0.0,175000.0,360,1,0,salaried,urban,1
4221.0,1434.0,83000.0,300,1,0,salaried,urban,0
1817.0,0.0,84000.0,180,0,0,self_employed,semiurban,0
6026.0,1716.0,75000.0,360,0,0,self_employed,semiurban,0
7575.0,2367.0,65000.0,300,1,0,salaried,semiurban,0
16551.0,0.0,138000.0,180,1,2,unemployed,semiurban,1
3845.0,3089.0,103000.0,180,1,2,salaried,urban,0
3571.0,633.0,112000.0,240,1,1,salaried,rural,0
2685.0,555.0,194000.0,240,1,0,salaried,urban,0
5189.0,0.0,199000.0,360,1,2,salaried,rural,1
5173.0,0.0,52000.0,300,1,0,salaried,urban,1
3116.0,0.0,146000.0,360,1,1,salaried,semiurban,0
4284.0,0.0,121000.0,360,0,1,salaried,semiurban,0
1738.0,0.0,89000.0,360,1,0,self_employed,rural,0
7429.0,2236.0,126000.0,360,0,1,salaried,urban,0
3180.0,2352.0,50000.0,360,1,3,salaried,rural,1
4595.0,0.0,211000.0,360,1,0,self_employed,semiurban,1
2291.0,0.0,138000.0,360,1,1,salaried,semiurban,0
3494.0,0.0,74000.0,360,1,3,self_employed,semiurban,0
4065.0,0.0,84000.0,360,1,0,self_employed,urban,1
4649.0,3345.0,51000.0,360,1,0,self_employed,semiurban,1
5942.0,0.0,95000.0,360,1,0,salaried,urban,1
9600.0,0.0,88000.0,300,1,2,salaried,urban,0
6744.0,0.0,60000.0,240,1,0,salaried,semiurban,1
7563.0,0.0,155000.0,300,1,0,salaried,semiurban,1
9634.0,0.0,194000.0,360,1,0,salaried,urban,1
6216.0,0.0,108000.0,360,1,3,salaried,urban,1
4590.0,3003.0,95000.0,360,1,2,salaried,urban,1
7743.0,0.0,133000.0,180,1,1,salaried,urban,0
7994.0,1983.0,108000.0,300,1,3,salaried,semiurban,1
6466.0,782.0,67000.0,300,0,1,self_employed,urban,1
2259.0,2620.0,81000.0,360,1,3,unemployed,rural,0
3069.0,537.0,95000.0,300,1,0,salaried,urban,1
4075.0,2550.0,122000.0,120,1,0,unemployed,urban,0
6904.0,0.0,110000.0,180,1,2,salaried,rural,1
4625.0,0.0,120000.0,360,1,0,unemployed,urban,1
8254.0,0.0,55000.0,240,1,0,unemployed,semiurban,1
9024.0,2343.0,147000.0,360,1,2,salaried,rural,1
8515.0,631.0,109000.0,360,0,1,self_employed,rural,0
8542.0,0.0,344000.0,360,1,0,unemployed,semiurban,0
2784.0,0.0,92000.0,360,1,0,self_employed,urban,1
5951.0,610.0,126000.0,120,0,0,unemployed,semiurban,0
3450.0,0.0,390000.0,300,1,0,salaried,rural,0
2050.0,0.0,119000.0,360,1,0,salaried,rural,0
4049.0,0.0,106000.0,240,1,1,self_employed,urban,1
9067.0,0.0,70000.0,360,1,2,salaried,urban,1
5886.0,0.0,217000.0,360,0,0,salaried,urban,0
12822.0,0.0,65000.0,180,1,0,salaried,urban,1
5108.0,943.0,132000.0,240,1,1,salaried,semiurban,0
15897.0,1468.0,88000.0,360,1,0,salaried,urban,1
5109.0,792.0,100000.0,360,1,0,self_employed,urban,0
4728.0,0.0,57000.0,360,1,0,salaried,urban,1
2466.0,0.0,200000.0,300,1,1,self_employed,semiurban,0
8146.0,1840.0,96000.0,360,1,0,self_employed,urban,1
3637.0,0.0,63000.0,240,1,0,salaried,semiurban,1
3383.0,779.0,192000.0,300,0,1,salaried,urban,0
8872.0,1831.0,87000.0,360,0,2,salaried,rural,1
8342.0,0.0,127000.0,360,0,1,unemployed,urban,0
8234.0,1523.0,159000.0,360,1,3,self_employed,semiurban,1
3901.0,1567.0,135000.0,360,0,1,salaried,urban,0
4557.0,3610.0,41000.0,240,0,0,salaried,urban,1
4537.0,1459.0,149000.0,360,1,0,salaried,urban,1
6914.0,0.0,104000.0,180,1,0,salaried,urban,1
10166.0,0.0,94000.0,360,1,0,unemployed,urban,1
5620.0,0.0,104000.0,120,0,0,self_employed,semiurban,0
12550.0,0.0,53000.0,360,0,0,salaried,semiurban,1
7322.0,1529.0,119000.0,240,0,1,self_employed,urban,1
4157.0,0.0,59000.0,360,1,1,salaried,semiurban,0
7075.0,2955.0,96000.0,240,0,0,self_employed,semiurban,1
10971.0,1696.0,117000.0,360,1,1,salaried,urban,0
12697.0,0.0,177000.0,360,1,0,salaried,urban,1
8463.0,599.0,75000.0,360,1,1,unemployed,urban,1
4735.0,2916.0,210000.0,360,0,1,salaried,urban,0
4195.0,1228.0,167000.0,300,0,0,self_employed,semiurban,0
6236.0,0.0,90000.0,360,1,0,unemployed,rural,1
10797.0,5022.0,66000.0,360,1,3,salaried,rural,1
5807.0,1752.0,57000.0,240,1,1,salaried,rural,1
5868.0,0.0,123000.0,360,1,1,self_employed,semiurban,1
4797.0,1975.0,78000.0,360,0,0,salaried,urban,0
3968.0,0.0,187000.0,360,1,0,salaried,urban,0
4311.0,1602.0,80000.0,360,1,0,salaried,urban,1
5003.0,0.0,73000.0,360,1,3,self_employed,urban,1
11037.0,0.0,121000.0,360,1,0,salaried,urban,1
4147.0,2831.0,80000.0,360,0,0,salaried,semiurban,1
4800.0,0.0,110000.0,360,1,3,self_employed,urban,1
3033.0,628.0,170000.0,240,1,0,salaried,urban,0
